id,text,entities,relations
3370,.Python.BIOPASS.A  e479823aa41d3f6416233dba8e765cf2abaa38ad18328859a20b88df7f1d88d5  sc2.txt  BIOPASS RAT encoded Cobalt Strike shellcode  Trojan.Win32.COBEACON.A  e567fd0f08fdafc5a89c9084373f3308ef464918ff7e4ecd7fb3135d777e946d  sc3.txt,"[{'end_offset': 105, 'id': 10186, 'label': 'malware', 'start_offset': 94}, {'end_offset': 127, 'id': 10187, 'label': 'tools', 'start_offset': 114}, {'end_offset': 228, 'id': 10188, 'label': 'hash', 'start_offset': 164}, {'end_offset': 83, 'id': 10185, 'label': 'hash', 'start_offset': 19}, {'end_offset': 162, 'id': 48989, 'label': 'malware', 'start_offset': 139}, {'end_offset': 17, 'id': 48987, 'label': 'malware', 'start_offset': 1}, {'end_offset': 92, 'id': 48988, 'label': 'FILEPATH', 'start_offset': 85}, {'end_offset': 237, 'id': 48990, 'label': 'FILEPATH', 'start_offset': 230}]","[{'from_id': 10185, 'id': 548, 'to_id': 10186, 'type': 'indicates'}, {'from_id': 48988, 'id': 549, 'to_id': 10186, 'type': 'indicates'}, {'from_id': 10187, 'id': 553, 'to_id': 48989, 'type': 'related-to'}, {'from_id': 48987, 'id': 550, 'to_id': 10186, 'type': 'duplicate-of'}, {'from_id': 10185, 'id': 551, 'to_id': 48988, 'type': 'duplicate-of'}, {'from_id': 10186, 'id': 552, 'to_id': 10187, 'type': 'uses'}, {'from_id': 10188, 'id': 554, 'to_id': 48989, 'type': 'indicates'}, {'from_id': 48990, 'id': 555, 'to_id': 48989, 'type': 'indicates'}, {'from_id': 48989, 'id': 556, 'to_id': 10186, 'type': 'duplicate-of'}]"
4459,"In 2017, Android – which is owned by Google – was the first mobile platform to warn users about NSO Group’s Pegasus spyware.","[{'end_offset': 115, 'id': 50241, 'label': 'malware', 'start_offset': 108}, {'end_offset': 7, 'id': 50237, 'label': 'TIME', 'start_offset': 3}, {'end_offset': 105, 'id': 50240, 'label': 'threat-actor', 'start_offset': 96}, {'end_offset': 16, 'id': 50238, 'label': 'SOFTWARE', 'start_offset': 9}, {'end_offset': 43, 'id': 50239, 'label': 'identity', 'start_offset': 37}]","[{'from_id': 50241, 'id': 933, 'to_id': 50240, 'type': 'authored-by'}]"
4818,"Consistent with CERT-UA reporting, TAG observed multiple Russian GRU actors - APT28 and Sandworm - conduct campaigns exploiting the Follina vulnerability.","[{'end_offset': 38, 'id': 50750, 'label': 'identity', 'start_offset': 35}, {'end_offset': 75, 'id': 50751, 'label': 'identity', 'start_offset': 57}, {'end_offset': 83, 'id': 50752, 'label': 'threat-actor', 'start_offset': 78}, {'end_offset': 96, 'id': 50753, 'label': 'threat-actor', 'start_offset': 88}, {'end_offset': 23, 'id': 50749, 'label': 'identity', 'start_offset': 16}, {'end_offset': 153, 'id': 50754, 'label': 'vulnerability', 'start_offset': 132}]","[{'from_id': 50753, 'id': 1006, 'to_id': 50754, 'type': 'exploits'}, {'from_id': 50752, 'id': 1007, 'to_id': 50754, 'type': 'exploits'}]"
234," We monitored a list of 50 legitimate Ukraine-related domains (e.g., popular news and donation websites) and keywords (e.g., Ukraine, refugee) as targets for cybersquatting.","[{'end_offset': 132, 'id': 45781, 'label': 'location', 'start_offset': 125}, {'end_offset': 45, 'id': 45934, 'label': 'location', 'start_offset': 38}, {'end_offset': 172, 'id': 44651, 'label': 'attack-pattern', 'start_offset': 158}]","[{'from_id': 44651, 'id': 137, 'to_id': 45781, 'type': 'targets'}]"
3830,"If Koadic finds that the system is conducive to the attacker’s interests, it downloads a base64-encrypted version of the ANEL malware from the Command-and-Control (C&C) server and executes it.  Encrypted ANEL is decrypted using the “certutil -docode” command.","[{'end_offset': 125, 'id': 11615, 'label': 'malware', 'start_offset': 121}, {'end_offset': 208, 'id': 11618, 'label': 'malware', 'start_offset': 204}, {'end_offset': 9, 'id': 49688, 'label': 'malware', 'start_offset': 3}]","[{'from_id': 49688, 'id': 859, 'to_id': 11615, 'type': 'downloads'}]"
2365,"For those interested in following our in-the-wild work, we will soon publish details surrounding another, unrelated campaign we discovered using two Chrome 0-days (CVE-2021-37973 and CVE-2021-37976).","[{'end_offset': 197, 'id': 47418, 'label': 'vulnerability', 'start_offset': 183}, {'end_offset': 155, 'id': 47419, 'label': 'SOFTWARE', 'start_offset': 149}, {'end_offset': 178, 'id': 47417, 'label': 'vulnerability', 'start_offset': 164}]","[{'from_id': 47419, 'id': 319, 'to_id': 47417, 'type': 'has'}, {'from_id': 47419, 'id': 320, 'to_id': 47418, 'type': 'has'}]"
14071,"Figure 9 shows that SLUB used “Windows-RT-KB-2937636.dll,” while Freenki used “Windows-KB275122-x86.exe.”      Figure 9 Naming convention for persistence.","[{'end_offset': 103, 'id': 47392, 'label': 'FILEPATH', 'start_offset': 79}, {'end_offset': 56, 'id': 47389, 'label': 'FILEPATH', 'start_offset': 31}, {'end_offset': 73, 'id': 47395, 'label': 'malware', 'start_offset': 65}, {'end_offset': 24, 'id': 43549, 'label': 'malware', 'start_offset': 20}]","[{'from_id': 43549, 'id': 316, 'to_id': 47389, 'type': 'uses'}, {'from_id': 47395, 'id': 317, 'to_id': 47392, 'type': 'uses'}]"
1584,Reports indicate that it harvests credentials using Mimikatz and Maarten van Dantzig reports it also uses common hardcoded credentials to spread.,"[{'end_offset': 60, 'id': 45067, 'label': 'tools', 'start_offset': 52}, {'end_offset': 84, 'id': 45068, 'label': 'identity', 'start_offset': 65}, {'end_offset': 45, 'id': 45069, 'label': 'attack-pattern', 'start_offset': 25}]","[{'from_id': 45069, 'id': 76, 'to_id': 45067, 'type': 'uses'}]"
3558,"Examining the Capesand samples The simplified diagram taken from the previous blog shows the combination of ConfuserEx and Cassandra via the second layer of obfuscation protection, which involves the DLL CyaX_Sharp Assembly (both CyaX_Sharp and CyaX are part of the Cassandra protector).","[{'end_offset': 22, 'id': 49341, 'label': 'malware', 'start_offset': 14}, {'end_offset': 118, 'id': 49342, 'label': 'tools', 'start_offset': 108}, {'end_offset': 132, 'id': 49343, 'label': 'tools', 'start_offset': 123}, {'end_offset': 240, 'id': 49344, 'label': 'tools', 'start_offset': 230}, {'end_offset': 249, 'id': 49345, 'label': 'tools', 'start_offset': 245}, {'end_offset': 285, 'id': 49346, 'label': 'tools', 'start_offset': 266}]","[{'from_id': 49341, 'id': 787, 'to_id': 49342, 'type': 'uses'}, {'from_id': 49341, 'id': 788, 'to_id': 49343, 'type': 'uses'}]"
5057,"However, for the first time, TAG has observed COLDRIVER campaigns targeting the military of multiple Eastern European countries, as well as a NATO Centre of Excellence.","[{'end_offset': 167, 'id': 51162, 'label': 'identity', 'start_offset': 142}, {'end_offset': 32, 'id': 51159, 'label': 'identity', 'start_offset': 29}, {'end_offset': 55, 'id': 51160, 'label': 'threat-actor', 'start_offset': 46}, {'end_offset': 127, 'id': 51161, 'label': 'identity', 'start_offset': 101}]","[{'from_id': 51160, 'id': 1062, 'to_id': 51161, 'type': 'targets'}, {'from_id': 51160, 'id': 1063, 'to_id': 51162, 'type': 'targets'}]"
2427,"Early in 2010, CVE-2010-1622 was assigned to a remote code execution vulnerability in the Spring Framework.","[{'end_offset': 28, 'id': 45513, 'label': 'vulnerability', 'start_offset': 15}, {'end_offset': 106, 'id': 45514, 'label': 'SOFTWARE', 'start_offset': 90}, {'end_offset': 68, 'id': 45515, 'label': 'attack-pattern', 'start_offset': 47}, {'end_offset': 13, 'id': 45512, 'label': 'TIME', 'start_offset': 0}]","[{'from_id': 45514, 'id': 106, 'to_id': 45513, 'type': 'has'}, {'from_id': 45515, 'id': 107, 'to_id': 45513, 'type': 'uses'}]"
13146,"Tropic Trooper, a threat actor group that targets government, military, healthcare, transportation, and high-tech industries in Taiwan, the Philippines, and Hong Kong, has been active since 2011.","[{'end_offset': 124, 'id': 48920, 'label': 'identity', 'start_offset': 104}, {'end_offset': 151, 'id': 48922, 'label': 'location', 'start_offset': 140}, {'end_offset': 194, 'id': 48924, 'label': 'TIME', 'start_offset': 184}, {'end_offset': 60, 'id': 48916, 'label': 'identity', 'start_offset': 50}, {'end_offset': 134, 'id': 48921, 'label': 'location', 'start_offset': 128}, {'end_offset': 14, 'id': 48915, 'label': 'threat-actor', 'start_offset': 0}, {'end_offset': 70, 'id': 48917, 'label': 'identity', 'start_offset': 62}, {'end_offset': 82, 'id': 48918, 'label': 'identity', 'start_offset': 72}, {'end_offset': 98, 'id': 48919, 'label': 'identity', 'start_offset': 84}, {'end_offset': 166, 'id': 48923, 'label': 'location', 'start_offset': 157}]","[{'from_id': 48920, 'id': 491, 'to_id': 48921, 'type': 'located-at'}, {'from_id': 48916, 'id': 492, 'to_id': 48921, 'type': 'located-at'}, {'from_id': 48915, 'id': 487, 'to_id': 48917, 'type': 'targets'}, {'from_id': 48915, 'id': 488, 'to_id': 48918, 'type': 'targets'}, {'from_id': 48915, 'id': 489, 'to_id': 48919, 'type': 'targets'}, {'from_id': 48916, 'id': 494, 'to_id': 48922, 'type': 'located-at'}, {'from_id': 48916, 'id': 495, 'to_id': 48923, 'type': 'located-at'}, {'from_id': 48917, 'id': 496, 'to_id': 48921, 'type': 'located-at'}, {'from_id': 48915, 'id': 497, 'to_id': 48916, 'type': 'targets'}, {'from_id': 48915, 'id': 498, 'to_id': 48924, 'type': 'related-to'}, {'from_id': 48918, 'id': 493, 'to_id': 48922, 'type': 'targets'}]"
3502,"Based on the controller’s behavior, we can posit that both Marade and Protux were authored by the same threat actors.","[{'end_offset': 76, 'id': 49298, 'label': 'malware', 'start_offset': 70}, {'end_offset': 65, 'id': 49297, 'label': 'malware', 'start_offset': 59}]","[{'from_id': 49297, 'id': 780, 'to_id': 49298, 'type': 'variant-of'}]"
1359,"Using our PoC, we created the following demonstration video of how a malicious actor would exploit the CVE-2021-32648 vulnerability, log into the compromised OctoberCMS account and to deface a web page hosted by the server:","[{'end_offset': 117, 'id': 44975, 'label': 'vulnerability', 'start_offset': 103}, {'end_offset': 168, 'id': 44976, 'label': 'SOFTWARE', 'start_offset': 158}]","[{'from_id': 44976, 'id': 49, 'to_id': 44975, 'type': 'has'}]"
14221,"When it is loaded by the system, DLLMain decrypts the payload via CryptUnprotectData.","[{'end_offset': 84, 'id': 48251, 'label': 'tools', 'start_offset': 66}, {'end_offset': 41, 'id': 48252, 'label': 'malware', 'start_offset': 33}]","[{'from_id': 48252, 'id': 395, 'to_id': 48251, 'type': 'uses'}]"
2561,"We do believe there is evidence suggestive of a connection between Shamoon 2 and the Magic Hound campaign, which could indicate these two attack campaigns could have worked in conjunction with each other to execute the Shamoon 2 attacks.","[{'end_offset': 105, 'id': 47761, 'label': 'campaign', 'start_offset': 85}, {'end_offset': 76, 'id': 47760, 'label': 'campaign', 'start_offset': 67}, {'end_offset': 228, 'id': 47762, 'label': 'campaign', 'start_offset': 219}]","[{'from_id': 47761, 'id': 350, 'to_id': 47760, 'type': 'related-to'}]"
1872,"Avast responded to our notification with this statement: ""We can confirm the vulnerability in an old version of our driver aswArPot.sys, which we fixed in our Avast 21.5 released in June 2021.","[{'end_offset': 135, 'id': 45157, 'label': 'FILEPATH', 'start_offset': 123}, {'end_offset': 169, 'id': 45158, 'label': 'SOFTWARE', 'start_offset': 159}, {'end_offset': 191, 'id': 45159, 'label': 'TIME', 'start_offset': 182}, {'end_offset': 5, 'id': 45160, 'label': 'identity', 'start_offset': 0}]","[{'from_id': 45158, 'id': 286, 'to_id': 45157, 'type': 'consists-of'}]"
4573,"COLDRIVER, a Russian-based threat actor sometimes referred to as Callisto, continues to send credential phishing emails to targets including government and defense officials, politicians, NGOs and think tanks, and journalists.","[{'end_offset': 73, 'id': 50416, 'label': 'threat-actor', 'start_offset': 65}, {'end_offset': 9, 'id': 50415, 'label': 'threat-actor', 'start_offset': 0}, {'end_offset': 119, 'id': 50417, 'label': 'attack-pattern', 'start_offset': 88}]","[{'from_id': 50416, 'id': 967, 'to_id': 50415, 'type': 'duplicate-of'}, {'from_id': 50415, 'id': 968, 'to_id': 50417, 'type': 'uses'}]"
4930,"In this blog, we explore some of the most notable campaigns we’ve disrupted this year from a different government-backed attacker: APT35, an Iranian group, which regularly conducts phishing campaigns targeting high risk users.","[{'end_offset': 136, 'id': 50945, 'label': 'threat-actor', 'start_offset': 131}, {'end_offset': 148, 'id': 50947, 'label': 'location', 'start_offset': 141}]","[{'from_id': 50945, 'id': 1033, 'to_id': 50947, 'type': 'located-at'}]"
1986,This post is also available in:      日本語 (Japanese)  HelloXD is a ransomware family performing double extortion attacks that surfaced in November 2021.,"[{'end_offset': 60, 'id': 45202, 'label': 'malware', 'start_offset': 53}, {'end_offset': 150, 'id': 45203, 'label': 'TIME', 'start_offset': 137}, {'end_offset': 111, 'id': 45205, 'label': 'attack-pattern', 'start_offset': 95}]","[{'from_id': 45202, 'id': 81, 'to_id': 45205, 'type': 'uses'}]"
3798,"When we tracked ChessMaster back in November, we noted that it exploited the SOAP WSDL parser vulnerability CVE-2017-8759 (patched in September 2017) within the Microsoft .NET framework to download additional malware.","[{'end_offset': 27, 'id': 49661, 'label': 'malware', 'start_offset': 16}, {'end_offset': 148, 'id': 49664, 'label': 'TIME', 'start_offset': 134}, {'end_offset': 121, 'id': 49666, 'label': 'vulnerability', 'start_offset': 77}, {'end_offset': 44, 'id': 49662, 'label': 'TIME', 'start_offset': 36}, {'end_offset': 185, 'id': 49667, 'label': 'SOFTWARE', 'start_offset': 161}]","[{'from_id': 49661, 'id': 854, 'to_id': 49666, 'type': 'exploits'}, {'from_id': 49667, 'id': 855, 'to_id': 49666, 'type': 'has'}]"
3730,"On April 6, 2022, VMware published a security advisory mentioning eight vulnerabilities, including CVE-2022-22954 and CVE-2022-22960 impacting their products VMware Workspace ONE Access, Identity Manager and vRealize Automation.","[{'end_offset': 113, 'id': 49530, 'label': 'vulnerability', 'start_offset': 99}, {'end_offset': 132, 'id': 49531, 'label': 'vulnerability', 'start_offset': 118}, {'end_offset': 203, 'id': 49533, 'label': 'SOFTWARE', 'start_offset': 187}, {'end_offset': 227, 'id': 49534, 'label': 'SOFTWARE', 'start_offset': 208}, {'end_offset': 185, 'id': 49532, 'label': 'SOFTWARE', 'start_offset': 158}, {'end_offset': 16, 'id': 49528, 'label': 'TIME', 'start_offset': 3}, {'end_offset': 24, 'id': 49529, 'label': 'identity', 'start_offset': 18}]","[{'from_id': 49532, 'id': 821, 'to_id': 49530, 'type': 'has'}, {'from_id': 49532, 'id': 822, 'to_id': 49531, 'type': 'has'}, {'from_id': 49533, 'id': 823, 'to_id': 49530, 'type': 'has'}, {'from_id': 49533, 'id': 824, 'to_id': 49531, 'type': 'has'}, {'from_id': 49534, 'id': 825, 'to_id': 49530, 'type': 'has'}, {'from_id': 49534, 'id': 826, 'to_id': 49531, 'type': 'has'}]"
3971," As observed on CVE-2020-0688, the use of static keys — as opposed to randomly generated keys — can allow an attacker to execute arbitrary code by tricking the server into deserializing ViewState data.","[{'end_offset': 29, 'id': 49830, 'label': 'vulnerability', 'start_offset': 16}, {'end_offset': 143, 'id': 49831, 'label': 'attack-pattern', 'start_offset': 121}]","[{'from_id': 49830, 'id': 868, 'to_id': 49831, 'type': 'uses'}]"
3528,"Protux’s latest version, 3.7, uses the open-source compiler OpenCSP to generate a session key with the RSA algorithm.","[{'end_offset': 6, 'id': 10665, 'label': 'malware', 'start_offset': 0}, {'end_offset': 67, 'id': 49309, 'label': 'tools', 'start_offset': 60}]","[{'from_id': 10665, 'id': 781, 'to_id': 49309, 'type': 'uses'}]"
1757,"And before long, Yuki Chen (@guhe120), a Chinese researcher, posted his answer.","[{'end_offset': 36, 'id': 46908, 'label': 'identity', 'start_offset': 28}, {'end_offset': 26, 'id': 46907, 'label': 'identity', 'start_offset': 17}, {'end_offset': 48, 'id': 46909, 'label': 'location', 'start_offset': 41}]","[{'from_id': 46907, 'id': 254, 'to_id': 46908, 'type': 'duplicate-of'}, {'from_id': 46907, 'id': 255, 'to_id': 46909, 'type': 'located-at'}, {'from_id': 46908, 'id': 256, 'to_id': 46909, 'type': 'located-at'}]"
5411,"The vendors that were targeted by VPNFilter were Asus, D-Link, Huawei, Linksys, MikroTik, Netgear, QNAP, TP-Link, Ubiquiti, UPVEL, and ZDE.","[{'end_offset': 103, 'id': 51412, 'label': 'identity', 'start_offset': 99}, {'end_offset': 138, 'id': 51415, 'label': 'identity', 'start_offset': 135}, {'end_offset': 78, 'id': 51409, 'label': 'identity', 'start_offset': 71}, {'end_offset': 88, 'id': 51410, 'label': 'identity', 'start_offset': 80}, {'end_offset': 43, 'id': 51405, 'label': 'malware', 'start_offset': 34}, {'end_offset': 53, 'id': 51406, 'label': 'identity', 'start_offset': 49}, {'end_offset': 61, 'id': 51407, 'label': 'identity', 'start_offset': 55}, {'end_offset': 69, 'id': 51408, 'label': 'identity', 'start_offset': 63}, {'end_offset': 97, 'id': 51411, 'label': 'identity', 'start_offset': 90}, {'end_offset': 112, 'id': 51413, 'label': 'identity', 'start_offset': 105}, {'end_offset': 122, 'id': 51414, 'label': 'identity', 'start_offset': 114}]","[{'from_id': 51405, 'id': 1084, 'to_id': 51406, 'type': 'targets'}, {'from_id': 51405, 'id': 1085, 'to_id': 51407, 'type': 'targets'}, {'from_id': 51405, 'id': 1086, 'to_id': 51408, 'type': 'targets'}, {'from_id': 51405, 'id': 1087, 'to_id': 51409, 'type': 'targets'}, {'from_id': 51405, 'id': 1089, 'to_id': 51411, 'type': 'targets'}, {'from_id': 51405, 'id': 1090, 'to_id': 51412, 'type': 'targets'}, {'from_id': 51405, 'id': 1091, 'to_id': 51413, 'type': 'targets'}, {'from_id': 51405, 'id': 1088, 'to_id': 51410, 'type': 'targets'}, {'from_id': 51405, 'id': 1092, 'to_id': 51414, 'type': 'targets'}, {'from_id': 51405, 'id': 1093, 'to_id': 51415, 'type': 'targets'}]"
